PARTNUMBER,DESCRIPTIONEN,DESCRIPTIONVI,HTS CODE
52-0064-00,"ASSY,DLC TOP,MGL3300",C?M L?P RÁP N?P ??Y,8473309000
52-0065-00,"ASSY,TIN OXIDE TOP,MGL3300",C?M L?P RÁP G??NG,8473309000
R44-3104,"MANUAL,QRG,MGL3200VSI",SÁCH H??NG D?N,4901999000
R44-3111,"MANUAL,QRG,MGL3300HSI",SÁCH H??NG D?N,4901999000
820031680,"INSERT,FRONT BEZEL REMOVAL/INSTALL,MGL3",SÁCH H??NG D?N,4901999000
52-0119-00,"ASSY,IMAGER BASKET,MGL3300",C?M L?P RÁP KHUNG G??NG,8473309000
52-0118-00,"ASSY,ENCLOSURE,MGL3300",C?M L?P RÁP V? MÁY ??C MÃ V?CH,8473309000
5-3439,"ACCESSORY,DUAL 960RD,COLES AU,MGL83/84",C?M L?P RÁP MÀN HÌNH HI?N TH?,8473309000
5-3020,"ASSY,REMOTE DISPLAY HEAD,AUX,MGL81/82",C?M L?P RÁP MÀN HÌNH HI?N TH?,8473309000
8-0763-03,"CBL ASY,ROHS,DUAL REMOTE DSPY,Y,16'",DÂY CÁP ?I?N,8544119000
700304400,"ASSY,PACKAGING,LONG,MGL83/84",C?M L?P RÁP MÚT X?P ?ÓNG GÓI,8473309000
8-0731-09,"CABLE,ROHS,IBM4683,PORT 17,POT,15'",DÂY CÁP ?I?N,8544119000
8-0934,"POWER ADAPTER,AC/DC REGULATED,R,MGL83/84",B? NGU?N,8504401900
3-1021-20,"PCBA,MAIN BD,WN,ADAPT SCALE,TSTD,M83/84",B?NG M?CH IN ?I?N T?,8473301000
52-0025-02,"STAND GOOSENECK,WHITE",C?M L?P RÁP CHÂN ??,8473309000
R44-3092,"INSTRUCTIONS, BASIC HOLDER",SÁCH H??NG D?N,4901999000
52-0025-01,"STAND,GOOSE NECK,BLACK",C?M L?P RÁP CHÂN ??,8473309000
820030450,"INSERT,CH,TBL OF REST.ELEMENTS,QS IMAGER",GI?Y CH?NG NH?N,4901999000
5-3353,"ASSY,SCNR,QUICKSCAN D 2110/WHITE 4-14V,I",MÁY ??C MÃ V?CH,8471901000
5-3391-02,"ASSY,SCANNER,COBRA 8000",MÁY ??C MÃ V?CH,8471901000
R44-2931,"INSERT,CHINA TBL OF TSTCD ELMNT,COBRA 80",GI?Y CH?NG NH?N,4901100000
820029630,"MANUAL,PIG,COBRA",SÁCH H??NG D?N,4901999000
5-6545-02,"SCANNER ASSY,MGL3300HSI",MÁY ??C MÃ V?CH,8471901000
129502001,"PACKAGING,BOX,MGL3200/3300",H?P ?ÓNG GÓI (CARTON),4819100000
199335403,"TOP,PLASTIC,LLT,MGL3300",N?P ??Y (NH?A),3926909900
ZC0500003,"ADH,RTV 3145,CLEAR,NON-CORR",KEO,3506100000
52-0121-00,"ASSY,IMAGER BASKET,MGL3200VSI",C?M L?P RÁP KHUNG G??NG,8473309000
52-0120-00,"ASSY,ENCLOSURE,MGL3200VSI",C?M L?P RÁP V? MÁY ??C MÃ V?CH,8473309000
8-0863-02,"CBL ASY,ROHS,USB,TYPE A,E/P,4.6M",DÂY CÁP ?I?N,8544119000
8-0730-30,"CABLE,ROHS,RS,9D,P,BEETLE,POT,15",DÂY CÁP ?I?N,8544119000
820030730,"QRG, POSBOX, QUICKSCAN LASER",SÁCH H??NG D?N,4901999000
820030820,"ROHS TABLE, CHINA PB-2300L",GI?Y CH?NG NH?N,4901999000
STD-PB23-BK,"STAND,BLACK,QUICKSCAN D,INGRAM",C?M L?P RÁP ?? ??,8473309000
820030830,BASIC HOLDER INSTRUCTIONS POSBOX,SÁCH H??NG D?N,4901999000
019260009,"BOX N,12.25X9.25X2,M-434",H?P ?ÓNG GÓI (CARTON),4819100000
8-0735-03,"CABLE,ROHS,KBW,5/6,IBM A/P,PCXT,E/P,15",DÂY CÁP ?I?N,8544119000
5-2700,"ASSY,VLDM PCB,MGL 8500/9500",C?M PHÁT TIA LAZE CHO MÁY ??C MÃ V?CH,8473309000
5-1838,"ASSY,VLDM,MGL 8500/9500",C?M PHÁT TIA LAZE,8473309000
199108507,"LM LENS,COLLIMATION,MGL 8500",TH?U KÍNH,9002119000
199438900,"CABLE,ROHS,VLDM,MGL 8500",DÂY CÁP ?I?N,8544119000
5-2753,"ASSY,VLDM PCB,MGL 8500/9500",C?M PHÁT TIA LAZE VÀ PCB,8473309000
5-1839,"ASSY,VLDM,MGL 8500/9500",C?M PHÁT TIA LAZE,8473309000
3-0863-03,"PCBA,VLD DRIVER,MCHND,ROHS",B?NG M?CH IN ?I?N T?,8473301000
8-0731-08,"CABLE,ROHS,IBM,PORT 9B,POT,4.6M",DÂY CÁP ?I?N,8544119000
129506601,"BOX,INNER,PACKAGING,COBRA 8000",H?P ?ÓNG GÓI (CARTON),4819100000
129506801,"BOX,OUTER,PACKAGING,COBRA 8000",H?P ?ÓNG GÓI (CARTON),4819100000
129506901,"BOX,ACCESSORY,PACKAGING,COBRA 8000",H?P ?ÓNG GÓI (CARTON),4819100000
019260006,"BOX G,6X6X4,R-5",H?P ?ÓNG GÓI (CARTON),4819100000
019260004,"BOX C,WHT,8X5X1.25,M-487",H?P ?ÓNG GÓI (CARTON),4819100000
019260008,"BOX L,WHT,8.5X8X1,F-18",H?P ?ÓNG GÓI (CARTON),4819100000
019260040,"BAG,4X6X.002 THK PLASTIC",TÚI ?ÓNG GÓI,3923909000
019260047,"BAG,ANTI STATIC,3X5",TÚI ?ÓNG GÓI,3923909000
52-0081-00,"SERVICE,FRONT ENCLOSURE ASSY,MGL3200",C?M L?P RÁP V? MÁY ??C MÃ V?CH ,8473309000
52-0080-00,"SERVICE,ILLUMINATION PCB ASSY,MGL3200",C?M L?P RÁP KH?I QUANG,8473309000
5-3161,"ASSY,VLDM/PCB,MGL8100/8200 ROHS",C?M PHÁT TIA LAZE VÀ PCB,8473309000
5-1652,"ASSY,VLDM,MGL8200",C?M PHÁT TIA LAZE,8473309000
199108503,"LENS,COLLIMATION,LSR MOD,TITAN",TH?U KÍNH,9002119000
3-0723-01,"PCBA,VLD DRVR,MCHND,MGL8200 ROHS",B?NG M?CH IN ?I?N T?,8473301000
5-6529-08,"SCNR ASSY, WN ADAPTIVE,MGL8300/8400",MÁY ??C MÃ V?CH,8471901000
5-6545-01,"SCANNER ASSY,MGL3200VSI",MÁY ??C MÃ V?CH,8471901000
100478591,FE4785 PCB CS-992,M?CH IN,8534003000
327000006,"COMMON MODE CHOKE COIL 0805 0,33A 50V",CU?N C?M,8504502000
353200004,IC TPS62110 QFN16 ADJ STEP-DOWN CONV.,M?CH ?I?N T? TÍCH H?P,8542310000
353200005,IC LM2750 CAPAC.BOOST REGUL.5V,M?CH ?I?N T? TÍCH H?P,8542310000
353200008,IC 74V1T66S SOT23-5 SINGLE BILAT.SWITCH,M?CH ?I?N T? TÍCH H?P,8542310000
353200009,IC MAX3485 SO8 3V3 RS485/422 TRANSCEIVER,M?CH ?I?N T? TÍCH H?P,8542310000
360000002,"ZENER  15  V 0,22W 2% SOT23 BZX84B15",?I?T,8541100000
365000002,"MOSFET P NDS0610 SOT23 60V 0,12A",TRANSISTOR,8541290000
053110155,IC AD8531ART SOT23-5 250MA SINGLE OP.AMP,M?CH ?I?N T? TÍCH H?P,8542310000
353200001,IC ST3232E TSSOP16 3V3 RS232 TRANSCEIVER,M?CH ?I?N T? TÍCH H?P,8542310000
100235392,FE2353 PCB CS-995,M?CH IN,8534003000
100479190,FE4791 PCB CS-1086,M?CH IN,8534003000
100479690,FE4796 PCB CS-1102,M?CH IN,8534003000
100479890,FE4798 PCB CS-1101,M?CH IN,8534003000
027210011,"VARISTORE VRMS= 30V 1,6J 1210 SMD",?I?N TR?,8533210000
027210015,"SOPPRESSORE  5,6V 0,1J 0603 SMD",?I?N TR?,8533210000
027410007,"FERRITE BEAD IND. SMD 0603 1,5A 180R",VIÊN FE-RI,8504909000
327000001,"IND   10   UH 20% 1210 0,7A ESR 0,38OHM",CU?N C?M,8504502000
327000004,"TRANSIL   6,8 V 24W SOT23 DUAL UNIDIR.",?I?T,8541100000
327000005,TRANSIL   6 V 150W SMD ARRAY,?I?T,8541100000
334000001,"RES   1,02M 1% 0402 1/16W",?I?N TR?,8533210000
034380010,RES  10   R 1% 0402 1/16W,?I?N TR?,8533210000
034380022,RES  22   R 1% 0402 1/16W,?I?N TR?,8533210000
034380100,RES 100   R 1% 0402 1/16W,?I?N TR?,8533210000
034380150,RES 150   R 1% 0402 1/16W,?I?N TR?,8533210000
034381100,RES   1   K 1% 0402 1/16W,?I?N TR?,8533210000
034381150,"RES   1,5 K 1% 0402 1/16W",?I?N TR?,8533210000
034382270,RES  27   K 1% 0402 1/16W,?I?N TR?,8533210000
034382422,"RES  42,2 K 1% 0402 1/16W",?I?N TR?,8533210000
034383121,RES 121   K 1% 0402 1/16W,?I?N TR?,8533210000
034383243,RES 243   K 1% 0402 1/16W,?I?N TR?,8533210000
034384100,RES   1   M 1% 0402 1/16W,?I?N TR?,8533210000
034384150,"RES   1,5 M 1% 0402 1/16W",?I?N TR?,8533210000
034560000,RES   0   R 5% 0603 1/10W,?I?N TR?,8533210000
034560010,RES  10   R 5% 0603 1/10W,?I?N TR?,8533210000
034580010,RES  10   R 5% 0402 1/16W,?I?N TR?,8533210000
034580022,RES  22   R 5% 0402 1/16W,?I?N TR?,8533210000
034580047,RES  47   R 5% 0402 1/16W,?I?N TR?,8533210000
034581330,"RES   3,3 K 5% 0402 1/16W",?I?N TR?,8533210000
034582560,RES  56   K 5% 0402 1/16W,?I?N TR?,8533210000
034583100,RES 100   K 5% 0402 1/16W,?I?N TR?,8533210000
034583220,RES 220   K 5% 0402 1/16W,?I?N TR?,8533210000
034583270,RES 270   K 5% 0402 1/16W,?I?N TR?,8533210000
034583560,RES 560   K 5% 0402 1/16W,?I?N TR?,8533210000
353200002,"IC TPS73001 LIN VREG 5.5V 0,2A SOT23-6",M?CH ?I?N T? TÍCH H?P,8542310000
353200003,"IC TPS62202 SOT23-5 DC-DC STEP DOWN 1,8V",M?CH ?I?N T? TÍCH H?P,8542310000
353200007,"IC LP3982 MSOP8 ADJ VOLTAGE REG.0,3A",M?CH ?I?N T? TÍCH H?P,8542310000
353200010,IC 74LVC2G17 SOT363 DUAL SCHMITT TRIGGER,M?CH ?I?N T? TÍCH H?P,8542310000
353200011,IC SN74AHCT32 TSSOP14 QUAD OR GATE,M?CH ?I?N T? TÍCH H?P,8542310000
353300001,IC STR911 LQFP128 UP MCU+512K FLASH,M?CH ?I?N T? TÍCH H?P,8542310000
353400001,IC M25PE40 VFQFPN8 4M FLASH -40+85,M?CH ?I?N T? TÍCH H?P,8542310000
360000001,"ZENER   5,6V 0,22W 2% SOT23 BZX84B5V6",?I?T,8541100000
360000003,STEERING DIODE ARRAY TSOP6,?I?T,8541100000
364000001,IC LTC6906 SOT23-6 RES.SET OSCILL -40+85,M?CH ?I?N T? TÍCH H?P,8542310000
364000003,"QUARTZ 16,000 MHZ SMD ULTRA MINIATURE",TH?CH ANH,8541600000
004007002,"CONN FLAT CABLE 20P F PCB 90° P.0,5 SMD",??U N?I,8536693900
053130021,IC PI5A124T SOT23-6 SPDT ANALOG SWITCH,M?CH ?I?N T? TÍCH H?P,8542310000
054130114,IC NC7SZ157P6X SOT363 NON INV.MULTIPLEX.,M?CH ?I?N T? TÍCH H?P,8542310000
054130144,IC NC7SZ74 US8 D TYPE FLIP FLOP,M?CH ?I?N T? TÍCH H?P,8542310000
060100012,"DIODO BAT54S SOT23 30V 0,2A DOPP SCHOT.",?I?T,8541100000
060100099,"DIODE BAV99 SOT23 70V 0,21A DOPP H.SPEED",?I?T,8541100000
060100170,"DIODE BAV70 SOT23 70V 0,25A DOPP H.SPEED",?I?T,8541100000
060104005,DIODO BAS40-05SOT23 40V 40MA DOPP SCHOT.,?I?T,8541100000
060184933,"ZENER   3,3V 0,3W 5% SOT23 BZX84C3V3",?I?T,8541100000
060184968,"ZENER   6,8V 0,3W 5% SOT23 BZX84C6V8",?I?T,8541100000
065010002,"BJT P BCW68G SOT23 45V 0,8A",TRANSISTOR,8541290000
065010029,"BJT N BCR135  SOT23  50V 0,1A DIGIT",TRANSISTOR,8541290000
065010040,"BJT N BCR135W  SOT323 50V 0,1A DIGIT.",TRANSISTOR,8541290000
065010058,"BJT N/P EMD3 SMD 50V 0,05A DOPPIO DIG.",TRANSISTOR,8541290000
065010060,"BJT N EMH11 SMD 50V 0,05A DOPPIO DIGIT.",TRANSISTOR,8541290000
065210001,"MOSFET N 2N7002-EX BSS138SOT23 60V 0,11A",TRANSISTOR,8541290000
065210035,MOSFET N FDN339AN SOT23 20V 3A 35MOHM,TRANSISTOR,8541290000
065210043,"MOSFET P IRF7316 SO8 20V 4,9A 0,05R DUAL",TRANSISTOR,8541290000
065210049,MOSFET P NDS332P SUPERSOT-3 20V 1A,TRANSISTOR,8541290000
068010002,"LED AMBER SMD 3,5X3,2X2",?I?T PHÁT SÁNG,8541401000
068020011,"LED GREEN SMD PLCC-2 3,5X2,8X1,9",?I?T PHÁT SÁNG,8541401000
083000000,COND C0G  10   PF 50V 0402 5%,T? ?I?N,8532240000
083000001,COND C0G  22   PF 50V 0402 5%,T? ?I?N,8532240000
083000006,COND C0G  18   PF 50V 0402 5%,T? ?I?N,8532240000
083000015,COND C0G 330   PF 50V 0402 5%,T? ?I?N,8532240000
083000017,CAP C0G  22   PF 50V 0402 2%,T? ?I?N,8532240000
083000018,COND C0G 150   PF 50V 0402 2%,T? ?I?N,8532240000
083000024,CAP C0G 270   PF 50V 0402 2%,T? ?I?N,8532240000
083100000,COND X7R   1   NF 50V 0402 10%,T? ?I?N,8532240000
083100001,COND X7R  10   NF 25V 0402 10%,T? ?I?N,8532240000
083100002,COND X7R 100   NF 16V 0402 10%,T? ?I?N,8532240000
083100007,COND X7R  47   NF 10V 0402 10%,T? ?I?N,8532240000
083100012,"COND X5R   1   µF 6,3V 0402 10%",T? ?I?N,8532240000
084100000,COND X7R 100   NF 16V 0603 10%,T? ?I?N,8532240000
084100003,"COND X5R   2,2 µF 10V 0603 10%",T? ?I?N,8532240000
084100004,COND X5R   1   µF 16V 0603 10%,T? ?I?N,8532240000
084100007,"COND X5R   4,7µF 6,3V 0603 10%",T? ?I?N,8532240000
084114333,CAP X7R  33   NF 25V 0603 10%,T? ?I?N,8532240000
084200001,COND Y5V   1   UF 10V 0603 -20+80%,T? ?I?N,8532240000
084244410,CAP Y5V 100   NF 25V 0603 -20+80%,T? ?I?N,8532240000
085100007,"COND X5R  22   µF 6,3V 0805 20%",T? ?I?N,8532240000
085225410,CAP Y5V 100   NF 50V 0805 20%,T? ?I?N,8532240000
085243510,CAP Y5V   1   UF 16V 0805 -20+80%,T? ?I?N,8532240000
086100003,"COND X7R   2,2 UF 50V 1206 10%",T? ?I?N,8532240000
086100005,"COND X5R  10   µF 25V 1206 10% H.1,8MM",T? ?I?N,8532240000
086200000,CAP Y5V   1   UF 25V 1206 -20+80%,T? ?I?N,8532240000
097100001,"COND TANT  22   µF 6,3V CASE B",T? ?I?N,8532240000
097359100,CAP TANT  10   UF 25V CASE D,T? ?I?N,8532240000
034383100,RES 100   K 1% 0402 1/16W,?I?N TR?,8533210000
034500000,RES   0   R 5% 0805 1/8W,?I?N TR?,8533210000
034580000,RES   0   R 5% 0402 1/16W,?I?N TR?,8533210000
034580100,RES 100   R 5% 0402 1/16W,?I?N TR?,8533210000
034581100,RES   1   K 5% 0402 1/16W,?I?N TR?,8533210000
034581150,"RES   1,5 K 5% 0402 1/16W",?I?N TR?,8533210000
034581220,"RES   2,2 K 5% 0402 1/16W",?I?N TR?,8533210000
034581470,"RES   4,7 K 5% 0402 1/16W",?I?N TR?,8533210000
034582100,RES  10   K 5% 0402 1/16W,?I?N TR?,8533210000
034582470,RES  47   K 5% 0402 1/16W,?I?N TR?,8533210000
004003012,CONN TEL 10P F PCB 90°,??U N?I,8536693900
004005015,"CONN PCB FLEX 10P F PCB STRAIG.P.0,5 SMD",??U N?I,8536693900
034583470,RES 470   K 5% 0402 1/16W,?I?N TR?,8533210000
027110108,"IND   10  µH 30% SHIELDED 1,3A 6,3X6,3X3",CU?N C?M,8504502000
010134009,SCREW M 3  X  8  UNI 7687 Z3B ROHS,?C VÍT,7318150000
100233292,FE2332 PCB CS-1088,M?CH IN,8534003000
010994005,"SCREW  2,2 X 6   WN1411 WZ POZI",?C VÍT,7318150000
662353019,GEL-3049 MOTHERBOARD DESK STD,B?NG M?CH IN ?I?N T?,8473301000
662353028,GEL-4805 MOTHERBOARD DESK IBM,B?NG M?CH IN ?I?N T?,8473301000
664796014,GEL-4834 MOTHER B. LASER DESK IBM GD431X,B?NG M?CH IN ?I?N T?,8473301000
664796024,GEL-4835 MOTHER B. LASER DESK GD433X,B?NG M?CH IN ?I?N T?,8473301000
700198601,GMC-1986 CHASSIS COVER & LENS ASSY,C?M L?P RÁP KHUNG G??NG,8473309000
710114500,GOT-1145 TRIPLETTO TC1200,C?M L?P RÁP TH?U KÍNH,8473309000
820002353,QUICK REFERENCE GRYPHON D41XX,SÁCH H??NG D?N,4901999000
850000870,ADDENDUM CHINA ROHS (W.OPTICS),GI?Y CH?NG NH?N,4901999000
142018290,CO - 182 EXTERNAL PACKING,H?P ?ÓNG GÓI (CARTON),4819100000
307000003,"CABLE FFC 10P P.0,5 L=40",DÂY CÁP ?I?N,8544119000
310000004,"SCREW M1,6X3 UNI 6107 INOX",?C VÍT,7318150000
820030370,"QUICK REF,GD4330",SÁCH H??NG D?N,4901999000
52-0004-01,SPOT LENS & SUPPORT,C?M L?P RÁP KHUNG ?? TH?U KÍNH,8473309000
CCOM00027,RESIN RTV-162 TUBE 82ML,KEO,3506100000
652358015,GEL-3056 SMD SENSOR BOARD NEW GRYPHON,B?NG M?CH IN ?I?N T?,8473301000
654798010,GEL-4837 SMD LIGHTER B. LASER GM43/GD43,B?NG M?CH IN ?I?N T?,8473301000
298102901,"LENS,PCX,3.81EFL,GRYPHON 2D",TH?U KÍNH,9002119000
298103001,"LENS,BCC,-2.47EFL,GRYPHON 2D",TH?U KÍNH,9002119000
199002501,"CONNECTOR,RIGHT ANGLE,ZEBRA",??U N?I,8536693900
103100601,"SCREW, DELTA PT 22X6MM, TORX, HEAD",?C VÍT,7318150000
010001096,"SCREW, MACHINED, PAN, TORX, M2X0, 4X5",?C VÍT,7318150000
010001037,"SCR,MACHNE,PAN,TORX,M1.6X0.35X6,ZINC",?C VÍT,7318150000
128000892,BT -   8 BATTERY PACK,PIN,8507609000
163214591,E  -2145 NEUTRAL LABEL,NHÃN (NH?A),3919109000
010001104,"SCREW,M30X25MM,TORQ,PAN,DELTA PT",?C VÍT,7318150000
3-1117-02,"PCBA, MAIN DESK, 5V, TSTD, GRYPHON 2D",B?NG M?CH IN ?I?N T?,8473301000
3-1117-04,"PCBA, MAIN DESK, 4-14V, TSTD,GRYPHON 2D",B?NG M?CH IN ?I?N T?,8473301000
3-1112-02,"PCBA, MAIN, BT, TSTD,GRYPHON 2D BT",B?NG M?CH IN ?I?N T?,8473301000
664791011,GEL-4825 HANDLE RIGID BOARD,B?NG M?CH IN ?I?N T?,8473301000
298035190,X  - 351 LENTE SPOT,TH?U KÍNH,9002119000
3-1059-02,"PCBA,INDICATOR,TSTD,GRYPHON 2D",B?NG M?CH IN ?I?N T?,8473301000
3-1093-02,"PCBA,ILLUMINATION,TSTD,GRYPHON 2D",B?NG M?CH IN ?I?N T?,8473301000
199506000,"LENS,AIMING,FOUR POINT AND CROSS,GRPH 2D",TH?U KÍNH,9002119000
010001157,"WASHER,SHOULDR,STL,BLK,ZINC,ROHS",VÒNG ??M,4016939000
662361010,GEL-3061 CONTACTS GUN,B?NG M?CH IN ?I?N T?,8473301000
52-0112-01,"ASSY,LENS,2510P DIGITAL,MGL800I",C?M L?P RÁP TH?U KÍNH,8473309000
100235893,FE2358 PCB CS-996,M?CH IN,8534003000
654785011,GEL-4806 SMD LED BOARD,B?NG M?CH IN ?I?N T?,8473301000
654791011,GEL-4825 SMD HANDLE RIGID BOARD,B?NG M?CH IN ?I?N T?,8473301000
068020000,"LED VERDE (530NM) 6° SMD 4,85X4,8X5,33MM",?I?T PHÁT SÁNG,8541401000
652353024,GEL-4805 SMD MOTHERBOARD DESK IBM,B?NG M?CH IN ?I?N T?,8473301000
054130138,IC 74HC14 TSSOP14 HEX INV. SCHMITT TRIGG,M?CH ?I?N T? TÍCH H?P,8542310000
652353015,GEL-3049 SMD MOTHERBOARD DESK STD,B?NG M?CH IN ?I?N T?,8473301000
654796012,GEL-4834 MOTHER B. LASER DESK IBM GD431X,B?NG M?CH IN ?I?N T?,8473301000
654796022,GEL-4835 SMD MOTHER B. LASER DESK GD433X,B?NG M?CH IN ?I?N T?,8473301000
664785011,GEL-4806 LED BOARD,B?NG M?CH IN ?I?N T?,8473301000
664798010,GEL-4837 LIGHTER BOARD LASER GM43/GD43,B?NG M?CH IN ?I?N T?,8473301000
199357801,"ENCLOSURE,BACK,COOL GREY",V? MÁY ??C MÃ V?CH (NH?A),3926909900
199357901,"COLLAR,TILT/SWIVEL,REM DSPL,COOL GREY",VÒNG C? CH?P THÂN MÀN HÌNH HI?N TH? (NH?A),3926909900
298035090,X  - 350 LIGHTER LENS,TH?U KÍNH,9002119000
662358015,GEL-3056 SENSOR BOARD NEW GRYPHON,B?NG M?CH IN ?I?N T?,8473301000
700005304,ASSY MOUNT SCAN ENGINE HD 5V GD2,C?M L?P RÁP B? PH?N ?I?U KHI?N,8473309000
072000013,"ADH,UV CURE,300CP,LOCTITE3105",KEO,3506100000
700005201,ASSY IMAGER MODULE GRYPHON 2D HD,C?M L?P RÁP TH?U KÍNH,8473309000
3-1113-01,"PCBA,SENSOR,MCHND,GRYPHON 2D",B?NG M?CH IN ?I?N T?,8473301000
700005301,ASSY MOUNT SCAN ENGINE STD BT,C?M L?P RÁP B? PH?N ?I?U KHI?N,8473309000
700005202,"ASSY IMAGER MODULE GRYPHON 2D,SR",C?M L?P RÁP TH?U KÍNH,8473309000
52-0079-01,"ASSY,BATTERY CABLE CONTACT,GRYPHON 2D",C?M L?P RÁP BO TI?P XÚC,8473309000
700005302,"ASSY MOUNT SCAN ENGINE,HD,BT",C?M L?P RÁP B? PH?N ?I?U KHI?N,8473309000
700005305,"ASSY MOUNT SCAN ENGINE,STD 5V, G2D",C?M L?P RÁP B? PH?N ?I?U KHI?N,8473309000
680014001,"STRIP F     7P P.2,54 H=4,2 STRAIGHT",??U N?I,8536693900
300000001,"STRIP F   32P P.2,54 H=4,2 STRAIGHT",??U N?I,8536693900
680014002,"STRIP F     8P P.2,54 H=4,2 STRAIGHT",??U N?I,8536693900
652340062,GEL-4858 MOTHERBOARD CRADLE BT IBM,B?NG M?CH IN ?I?N T?,8473301000
004002147,"CONN RETT     3P M PCB SMD P.1,25",??U N?I,8536693900
004004003,"CONN JACK PLUG D5,6PCB SOLDER 90° SMD",??U N?I,8536693900
027110012,"IND    5,6 UH 20% SMD 1,6A 4X4,5X3,2",CU?N C?M,8504502000
027110055,"IND   68   UH 20% SMD 1,2A 10X10X4,5",CU?N C?M,8504502000
027400021,"FERRITE BEAD IND. SMD 2,8X6,6 3A 50V",VIÊN FE-RI,8504909000
027410004,"COMMON MODE CHOKE COIL SMD 1,5A 50V",CU?N C?M,8504502000
034382100,RES  10   K 1% 0402 1/16W,?I?N TR?,8533210000
034382220,RES  22   K 1% 0402 1/16W,?I?N TR?,8533210000
034382332,"RES  33,2 K 1% 0402 1/16W",?I?N TR?,8533210000
034382390,RES  39   K 1% 0402 1/16W,?I?N TR?,8533210000
034382392,"RES  39,2 K 1% 0402 1/16W",?I?N TR?,8533210000
034383113,RES 113   K 1% 0402 1/16W,?I?N TR?,8533210000
034383180,RES 180   K 1% 0402 1/16W,?I?N TR?,8533210000
034383220,RES 220   K 1% 0402 1/16W,?I?N TR?,8533210000
034383390,RES 390   K 1% 0402 1/16W,?I?N TR?,8533210000
034537060,"RES   0,060R 5% 1206 1/4 W",?I?N TR?,8533210000
034537082,"RES   0,082R 5% 1206 1/4 W",?I?N TR?,8533210000
034560018,RES  18   R 5% 0603 1/10W,?I?N TR?,8533210000
034580220,RES 220   R 5% 0402 1/16W,?I?N TR?,8533210000
034582150,RES  15   K 5% 0402 1/16W,?I?N TR?,8533210000
034584100,RES   1   M 5% 0402 1/16W,?I?N TR?,8533210000
054130125,IC TC7S14F SOT23-5 SINGLE SCHMIT.TRIGG.,M?CH ?I?N T? TÍCH H?P,8542310000
054130150,IC 74VHC1GT125 SC70 NON INVERTING BUFFER,M?CH ?I?N T? TÍCH H?P,8542310000
060100175,DIODO 15MQ040N SMD 40V3A SCHOTTKY,?I?T,8541100000
060100189,DIODO MBRA210 SMD 10V 2A LOW VF SCHOTTKY,?I?T,8541100000
060104003,DIODO SMD SCHOTTKY BAT54C (DOPPIO) SOT23,?I?T,8541100000
060184015,"ZENER  15  V 0,3W 5% SOT23 BZX84C15",?I?T,8541100000
060184954,"ZENER   5,6V 0,3W 5% SOT23 BZX84C5V6",?I?T,8541100000
065010041,"BJT P BCR185W  SOT323 50V 0,1A DIGIT.",TRANSISTOR,8541290000
065210000,"MOSFET P BSS84 SOT23 50V 0,13A",TRANSISTOR,8541290000
065210045,"MOSFET P SI5435DC-T1 FET1206-8 30V 4,1A",TRANSISTOR,8541290000
068510006,"LED GIALLO SMD 1,25X2X1,1",?I?T PHÁT SÁNG,8541401000
068594013,LED LSPT672-LO SMD,?I?T PHÁT SÁNG,8541401000
083000003,COND C0G 100   PF 50V 0402 5%,T? ?I?N,8532240000
083000025,CAP C0G 330   PF 50V 0402 5%,T? ?I?N,8532240000
083100015,"CAP X5R   2,2 µF 6,3V 0402 20%",T? ?I?N,8532240000
084000022,CAP C0G  22   PF 50V 0603 2% RF,T? ?I?N,8532240000
084005010,CAP C0G  10   PF 50V 0603 5%,T? ?I?N,8532240000
084100006,"COND X5R  10  µF 6,3V 0603 20%",T? ?I?N,8532240000
086100001,COND X5R  10   UF 10V 1206 10%,T? ?I?N,8532240000
088119410,CAP X7R 100   NF 300V 1812 10%,T? ?I?N,8532240000
097200004,CAP TANT   22  µF 20V CASE C LOW ESR,T? ?I?N,8532240000
097300001,"COND TANT 220   µF 6,3V CASE D LOW ESR",T? ?I?N,8532240000
097430100,COND TANT 100   UF 16V CASE E LOW ESR,T? ?I?N,8532240000
083100024,"COND X5R 0,22   UF 6,3V 0402 10%",T? ?I?N,8532240000
353200013,IC MAX4373 8UMAX CURRENT SENS AMPLIF.,M?CH ?I?N T? TÍCH H?P,8542310000
353200030,IC MAX1627ESA SO8 STEP-DOWN DC-DC CONV.,M?CH ?I?N T? TÍCH H?P,8542310000
365000001,"MOSFET N 2N7002DW SOT363 DUAL  60V 0,11A",TRANSISTOR,8541290000
054220033,"IC,32-MBIT SER FLASH MEMORY,MLP8,R",M?CH ?I?N T? TÍCH H?P,8542310000
100234095,FE2340 PCB CS-1005,M?CH IN,8534003000
652359055,GEL-3057 SMD MOTHERBOARD RADIO GRYPHON,B?NG M?CH IN ?I?N T?,8473301000
004015016,"CONN FFC 12P SMD P.0,5 ZIF",??U N?I,8536693900
027410003,FERRITE BEAD IND. SMD 6A,VIÊN FE-RI,8504909000
027410006,FERRITE BEAD IND. SMD 0603 2A 120R,VIÊN FE-RI,8504909000
027410009,"FERRITE BEAD IND.SMD 0402 0,3A 600R",VIÊN FE-RI,8504909000
027410011,"FERRITE BEAD IND.SMD 0402 0,2A 1000R",VIÊN FE-RI,8504909000
034360010,RES  10   R 1% 0603 1/10W,?I?N TR?,8533210000
034380392,RES 392   R 1% 0402 1/16W,?I?N TR?,8533210000
