PARTNUMBER,DESCRIPTIONEN,DESCRIPTIONVI,HTS CODE
931021010-000101,MGL SO ADPT M/DC N STD N N N N/RS E,MÁY ??C MÃ V?CH,8471901000
941021012-000101,M SO ADPT M/DC N ENH N N N N/RS E,MÁY ??C MÃ V?CH,8471901000
654187010,GEL- IR-LED RED GFSxx MCHND,B?NG M?CH IN ?I?N T?,8473301000
664187010,GEL- IR-LED RED GFSxx TSTD,B?NG M?CH IN ?I?N T?,8473301000
652807062,PCBA  MAIN DESK  V  MCHND  GRYPHON D,B?NG M?CH IN ?I?N T?,8473301000
662807062,GEL- MAIN DESK GRYPHON D V,B?NG M?CH IN ?I?N T?,8473301000
700008502,ASSY MOUNT SCAN ENGINE  STD V HP,C?M L?P RÁP B? PH?N ?I?U KHI?N,8473309000
684063032,GEL- TAHITI DEC B no CRYPTO UART+SW,B?NG M?CH IN ?I?N T?,8473301000
740235900,ASSY DECODER SCAN ENGINE UART,C?M L?P RÁP B? PH?N ?I?U KHI?N,8473309000
820086328,MANUAL QRG ES MGLHSi,SÁCH H??NG D?N,4901999000
820086315,MANUAL QRG FR MGLHSi,SÁCH H??NG D?N,4901999000
820086314,MANUAL QRG MGLHSi,SÁCH H??NG D?N,4901999000
820085914,MANUAL QRG MGL,SÁCH H??NG D?N,4901999000
275047102,SH- SCREEN PROTECTOR  INCH SX,MI?NG DÁN B?O V? MÀN HÌNH HI?N TH? (NH?A),3919909000
740237800,ASSY SCAN MODULE W/ENCL  GFS- SH,MÁY ??C MÃ V?CH,8471901000
GFS4450-9-C861,GRYPHON GFS D RS SH,MÁY ??C MÃ V?CH,8471901000
068000211,LED IR W  nm Black Series,?I?T PHÁT SÁNG,8541401000
054120297,-BIT DUAL SUPPLY TRANSCEIVER ELF,M?CH ?I?N T? TÍCH H?P,8542310000
054120300,IC LOW PWR POSIT-EDGE FLIPFLOP D QFN,M?CH ?I?N T? TÍCH H?P,8542310000
100253994,FE PCB CS-,M?CH IN,8534003000
100273591,FE PCB ELF CS-,M?CH IN,8534003000
CO5330-LG-E,COBALTO CO  LIGHT GREY  ENHANCED,MÁY ??C MÃ V?CH,8471901000
740235700,ASSY  BASE BC HP  ,C?M L?P RÁP ?? S?C,8473309000
740235800,ASSY BC-HC- BPOC NEW,C?M L?P RÁP ?? S?C,8473309000
740236100,ASSY BASE BC-BK-BT  SC,C?M L?P RÁP ?? S?C,8473309000
740236200,ASSY SCANNER GM-HC-  SC,MÁY ??C MÃ V?CH,8471901000
740236300,ASSY  GUN GBTXX HP C,MÁY ??C MÃ V?CH,8471901000
740237000,ASSY SCNR GBT BLK SC,MÁY ??C MÃ V?CH,8471901000
740237200,ASSY SCANNER GBT  HC (ISO)  STD SC,MÁY ??C MÃ V?CH,8471901000
740237300,ASSY BC-HC-BT (ISO) SC,C?M L?P RÁP ?? S?C,8473309000
941024514-00053,MGL ADPT M/SPH N DIG N N N USB,MÁY ??C MÃ V?CH,8471901000
941104514-00053,MGL ALDI M/SPH N DIG N N N USB,MÁY ??C MÃ V?CH,8471901000
770228902,CABLE CP TO MAIN W/FERRITE MGL/,DÂY CÁP ?I?N,8544119000
097900009,CAP uF V TAN % ,T? ?I?N,8532240000
034503220,RES    K %  /W,?I?N TR?,8533210000
034501510,RES     K %  /W,?I?N TR?,8533210000
053100022,IC LTCS SO  A SWITCHING REG,M?CH ?I?N T? TÍCH H?P,8542310000
053600189,IC LMS- V A DC-DC CONVERTER,M?CH ?I?N T? TÍCH H?P,8542310000
084001088,CAP  V % T&R ROHS,T? ?I?N,8532240000
084001023,CAP  V ELEC % AX ROHS,T? ?I?N,8532240000
000001154,CONN DSUB POS PLUG RA SCREW LOCKS ROH,??U N?I,8536693900
128004900,STANDARD BATTERY PACK,PIN,8507609000
84215403-004030000,MGL S/S US LNG DLC AW LNG N/D MET N N,MÁY ??C MÃ V?CH,8471901000
84222603-202210800 ,MGL S/S EU L/SPH LF E/SD MTC EU RS,MÁY ??C MÃ V?CH,8471901000
9810112130-00213,MGL SO M/LLT N DIGI N N US RS,MÁY ??C MÃ V?CH,8471901000
9320310021-0003521 ,MGL M/ND M/DC EU S/SS N N EU USB E,MÁY ??C MÃ V?CH,8471901000
9420310025-0003521 ,MGL M/ND M/DC EU D/SS N N EU USB E,MÁY ??C MÃ V?CH,8471901000
700269100,BATTERY CABLE & CONTACTS GRYPHON,DÂY CÁP ?I?N,8544119000
654068012,PCBA GEL- ILLUM-TRAILING MCH MGL,B?NG M?CH IN ?I?N T?,8473301000
664068012,PCBA GEL- ILLUM-TRAILING TSTD MGL,B?NG M?CH IN ?I?N T?,8473301000
654045011,GEL- LA GUARDIA HANDLE B USB,B?NG M?CH IN ?I?N T?,8473301000
654045021,GEL- LA GUARDIA HANDLE B RS/KBW,B?NG M?CH IN ?I?N T?,8473301000
700278601,GMC- OPTICAL GROUP,C?M L?P RÁP B? PH?N ?I?U KHI?N,8473309000
700260505,GMC- MAINBOARD JOYA TOUCH FULL,C?M L?P RÁP B?NG M?CH IN ?I?N T?,8473309000
700260605,GMC- MAINBOARD JOYA TOUCH BASIC,C?M L?P RÁP B?NG M?CH IN ?I?N T?,8473309000
100406802,FAB FE ILLUM-TRAILING MGL,M?CH IN,8534003000
054110236,IC SERIAL FLASH MBIT WSON xmm,M?CH ?I?N T? TÍCH H?P,8542310000
129004400,FOAM PKG MGL CIRRUS,MI?NG ??M (X?P),3923909000
129004500,BAG LDPE  MIL x,TÚI ?ÓNG GÓI,3923909000
129004600,FOAM PKG MGL /,MI?NG ??M (X?P),3923909000
142080900,BOX PKG MGL / xx,H?P ?ÓNG GÓI,4819100000
142081000,BOX PKG MGL  XX,H?P ?ÓNG GÓI,4819100000
142081100,BOX INSERT PKG MGL /,H?P ?ÓNG GÓI,4819100000
142081200,BOX INSERT PKG MGL  TILTING RISER,H?P ?ÓNG GÓI,4819100000
068000215,LED IR  SMD  IrDA Low Power Emitter,?I?T PHÁT SÁNG,8541401000
067000040,PHOTODIODE IR SMD IrDA LOW POW RECEIVER,?I?T PHÁT SÁNG,8541401000
054120609,IC MAX SMD IrDA Infrared Transceiver,M?CH ?I?N T? TÍCH H?P,8542310000
90A052311,CBL ASY OEM USB POT  BARREL DC PLUG M,DÂY CÁP ?I?N,8544119000
100309290,FAB TERMINAL PWR SUPPLY MGL  ROHS,M?CH IN,8534003000
8-0807-01,CBL ASY POT BRICK VS/HS/MGL ROHS,DÂY CÁP ?I?N,8544119000
8-0731-13,CABLE ROHS IBM USB POT ',DÂY CÁP ?I?N,8544119000
100413105,FAB FE MainA MGL/,M?CH IN,8534003000
PD9330-AK-C116,POWERSCAN D AR USB KIT SS,MÁY ??C MÃ V?CH,8471901000
890004330,PART PCBA I/F S/S ND ENG S INT C M,PH? KI?N B?NG M?CH IN ?I?N T?,8473309000
890004331,PART PCBA I/F S/S ND MET S INT C M,PH? KI?N B?NG M?CH IN ?I?N T?,8473309000
890004332,PART PCBA I/F S/S W/D MET S INT C M,PH? KI?N B?NG M?CH IN ?I?N T?,8473309000
890004333,PART PCBA I/F ADAPTIVE C M,PH? KI?N B?NG M?CH IN ?I?N T?,8473309000
890004334,PART PCBA I/F S/O C M,PH? KI?N B?NG M?CH IN ?I?N T?,8473309000
890004335,PART PCBA I/F S/S MET S INT USB-OEM C,PH? KI?N B?NG M?CH IN ?I?N T?,8473309000
890004336,PART PCBA I/F S/S ENG D INT C M,PH? KI?N B?NG M?CH IN ?I?N T?,8473309000
890004337,PART PCBA I/F S/S MET D INT C M,PH? KI?N B?NG M?CH IN ?I?N T?,8473309000
890004338,PART PCBA I/F S/S ND ENG D INT C M,PH? KI?N B?NG M?CH IN ?I?N T?,8473309000
890004339,PART PCBA I/F S/S ND MET D INT C M,PH? KI?N B?NG M?CH IN ?I?N T?,8473309000
890004340,PART PCBA I/F S/S AUST/NZ ND C M,PH? KI?N B?NG M?CH IN ?I?N T?,8473309000
890004341,PART PCBA I/F S/S AUST W/D C M,PH? KI?N B?NG M?CH IN ?I?N T?,8473309000
890004342,PART PCBA I/F S/S STRNXT/RTLX N/D C M,PH? KI?N B?NG M?CH IN ?I?N T?,8473309000
890004343,PART PCBA I/F S/S STRNXT/RTLX W/D C M,PH? KI?N B?NG M?CH IN ?I?N T?,8473309000
890004344,PART PCBA I/F S/O MIGROS C M,PH? KI?N B?NG M?CH IN ?I?N T?,8473309000
890004345,PART PCBA I/F S/O WALMART US C M,PH? KI?N B?NG M?CH IN ?I?N T?,8473309000
890004346,PART PCBA I/F S/S WALMART MEX W/D C M,PH? KI?N B?NG M?CH IN ?I?N T?,8473309000
890004347,PART PCBA I/F S/S WALMART MEX N/D C M,PH? KI?N B?NG M?CH IN ?I?N T?,8473309000
890004348,PART PCBA I/F S/S WALMART CA W/D C M,PH? KI?N B?NG M?CH IN ?I?N T?,8473309000
890004349,PART PCBA I/F S/S WEGMANS W/D C M,PH? KI?N B?NG M?CH IN ?I?N T?,8473309000
890004350,PART PCBA I/F S/S WEGMANS N/D C M,PH? KI?N B?NG M?CH IN ?I?N T?,8473309000
890004351,PART PCBA I/F S/S DOLLAR GEN W/D C M,PH? KI?N B?NG M?CH IN ?I?N T?,8473309000
890004352,PART PCBA I/F S/O ESSELUNGA C M,PH? KI?N B?NG M?CH IN ?I?N T?,8473309000
890004353,PART PCBA I/F S/S KROGER/TOSHIBA SCO C,PH? KI?N B?NG M?CH IN ?I?N T?,8473309000
890004354,PART PCBA I/F S/S KROGER W/D C M,PH? KI?N B?NG M?CH IN ?I?N T?,8473309000
890004355,PART PCBA I/F S/S KROGER SCO N/D C M,PH? KI?N B?NG M?CH IN ?I?N T?,8473309000
890004356,PART PCBA I/F S/S KROGER N/D C M,PH? KI?N B?NG M?CH IN ?I?N T?,8473309000
890004357,PART PCBA I/F S/S HEB N/D C M,PH? KI?N B?NG M?CH IN ?I?N T?,8473309000
890004358,PART PCBA I/F S/S WAKEFERN N/D C M,PH? KI?N B?NG M?CH IN ?I?N T?,8473309000
890004359,PART PCBA I/F S/S WAKEFERN W/D C M,PH? KI?N B?NG M?CH IN ?I?N T?,8473309000
890004360,PART PCBA I/F S/S LOBLAW W/D C M,PH? KI?N B?NG M?CH IN ?I?N T?,8473309000
890004361,PART PCBA I/F S/O BJ WHOLESALE C M,PH? KI?N B?NG M?CH IN ?I?N T?,8473309000
890004362,PART PCBA I/F S/S GIANT EAGLE W/D C M,PH? KI?N B?NG M?CH IN ?I?N T?,8473309000
890004363,PART PCBA I/F S/S GIANT EAGLE N/D C M,PH? KI?N B?NG M?CH IN ?I?N T?,8473309000
890004364,PART PCBA I/F S/S WINN DIXIE N/D C M,PH? KI?N B?NG M?CH IN ?I?N T?,8473309000
890004365,PART PCBA I/F S/O CTS C M,PH? KI?N B?NG M?CH IN ?I?N T?,8473309000
890004366,PART PCBA I/F S/O REWE C M,PH? KI?N B?NG M?CH IN ?I?N T?,8473309000
890004367,PART PCBA I/F S/O COOP MGLi,PH? KI?N B?NG M?CH IN ?I?N T?,8473309000
663806013,GEL- CRADLE BOARD DANTE     ,B?NG M?CH IN ?I?N T?,8473301000
653806013,GEL- SMD CRADLE BOARD DANTE,B?NG M?CH IN ?I?N T?,8473301000
683459012,GEL- DECODER BOARD + SW DSE-HP,B?NG M?CH IN ?I?N T?,8473301000
9320410020-0232131  ,MG M/D M/DC EU STD M/SD/SI C/B US RS E,MÁY ??C MÃ V?CH,8471901000
664200010,GEL- MICHELANGELO IrDA DISCRETE,B?NG M?CH IN ?I?N T?,8473301000
941081112-000201,MGL SO WINCOR M/DC N ENH N N N N/R/W E,MÁY ??C MÃ V?CH,8471901000
98203023130-040321,MGL SS MD M/DC EU DIG M/S/D N EU R/W,MÁY ??C MÃ V?CH,8471901000
98203023130-043321,MGL SS MD M/DC EU DIG M/S/D T EU R/W,MÁY ??C MÃ V?CH,8471901000
654130011,GEL- VLD MCHND,B?NG M?CH IN ?I?N T?,8473301000
664130011,GEL- VLD TSTD,B?NG M?CH IN ?I?N T?,8473301000
653966012,GEL- LIGHTING  MCHN                                   ,B?NG M?CH IN ?I?N T?,8473301000
663966012,GEL- LIGHTING  TSTD,B?NG M?CH IN ?I?N T?,8473301000
654131013,GEL- MainA TI MGL MCHD,B?NG M?CH IN ?I?N T?,8473301000
654131023,GEL- Main A TI MGL MCHND,B?NG M?CH IN ?I?N T?,8473301000
654131051,GEL- MainA SMSC MGL MCHND,B?NG M?CH IN ?I?N T?,8473301000
654131061,GEL- MainA SMSC MGL MCHND,B?NG M?CH IN ?I?N T?,8473301000
664131013,GEL- MainA TI MGL TSTD,B?NG M?CH IN ?I?N T?,8473301000
664131023,GEL- Main A TI MGL TSTD,B?NG M?CH IN ?I?N T?,8473301000
664131051,GEL- MainA SMSC MGL TSTD,B?NG M?CH IN ?I?N T?,8473301000
664131061,GEL- MainA SMSC MGL TSTD,B?NG M?CH IN ?I?N T?,8473301000
653922012,GEL- Main  Camera  MCHND SEAHAWK,B?NG M?CH IN ?I?N T?,8473301000
653922022,GEL- Main  Control  MCHND SEAHAWK,B?NG M?CH IN ?I?N T?,8473301000
653922032,GEL- Main  Camera-HDMI  MCHND,B?NG M?CH IN ?I?N T?,8473301000
653922042,GEL- Main  Camera-D  MCHND,B?NG M?CH IN ?I?N T?,8473301000
663922012,GEL- Main  Camera  TSTD SEAHAWK,B?NG M?CH IN ?I?N T?,8473301000
663922022,GEL- Main  Control  TSTD SEAHAWK,B?NG M?CH IN ?I?N T?,8473301000
663922032,GEL- Main  Camera-HDMI  TSTD,B?NG M?CH IN ?I?N T?,8473301000
663922042,GEL- Main  Camera-D  TSTD,B?NG M?CH IN ?I?N T?,8473301000
90ACC0326,ACC  P RAIL   FLUSH CNRS   PK  BK M/,MI?NG CH?N GÓC (NH?A),3926909900
90ACC0327,ACC  P RAIL   FLUSH CNRS   PK  BK  M/,MI?NG CH?N GÓC (NH?A),3926909900
673399011,GEL- MB SSD FX USB-B TYPE,B?NG M?CH IN ?I?N T?,8473301000
643399011,GEL- SMD MB SSD FX USB-B TYPE,B?NG M?CH IN ?I?N T?,8473301000
QD2131-WHK20-C901,QSCAN QD LI RS/STAND KIT WH SH,MÁY ??C MÃ V?CH,8471901000
QD2430-BK-C892,QUICKSCAN QD D BK  -V SB,MÁY ??C MÃ V?CH,8471901000
QD2430-BKK10-C898,QUICKSCAN QD D USB KIT BK SB,MÁY ??C MÃ V?CH,8471901000
653472023,GEL- GRNSPOT WITH CONN TAHITI MCHND,B?NG M?CH IN ?I?N T?,8473301000
654157011,GEL- BEEPER WITH CONN TAHITI MCHND,B?NG M?CH IN ?I?N T?,8473301000
663472023,GEL- GRNSPOT WITH CONN TAHITI TSTD,B?NG M?CH IN ?I?N T?,8473301000
664157011,GEL- BEEPER WITH CONN TAHITI TSTD,B?NG M?CH IN ?I?N T?,8473301000
DE2112-DL C862,HALOGEN DE-DL D Undec MIPI SH,MÁY ??C MÃ V?CH,8471901000
941024113-00310,MGL SO ADPT M/SPH N E/SS N N EU N/RS,MÁY ??C MÃ V?CH,8471901000
654141011,GEL- MB MULTI-IF MCHD MGLx,B?NG M?CH IN ?I?N T?,8473301000
664141011,GEL- MB MULTI-IF TSTD MGLx,B?NG M?CH IN ?I?N T?,8473301000
684141011,GEL- MB MULTI-IF T&SW MGLx,B?NG M?CH IN ?I?N T?,8473301000
84133600-001250101,MGL S/O ADPT L/DLC STD EU USB EAS,MÁY ??C MÃ V?CH,8471901000
PM9100-D433RB,POWERSCAN M/D  RB,MÁY ??C MÃ V?CH,8471901000
PM9100-DK433RB,POWERSCAN M/DK MHZ REMBATT,MÁY ??C MÃ V?CH,8471901000
PD9130,POWERSCAN D,MÁY ??C MÃ V?CH,8471901000
PBT9100-DRB,POWERSCAN PBT DISPLAY REMBATT,MÁY ??C MÃ V?CH,8471901000
700011800,ASSY FULLALPHANUMERIC KEYPAD SKORPIOX           ,B?NG M?CH IN ?I?N T?,8473301000
700011700,ASSY ALPHANUMERIC KEYPAD SKORPIOX                     ,B?NG M?CH IN ?I?N T?,8473301000
700011600,ASSY NUMERIC KEYPAD SKORPIOX                                   ,B?NG M?CH IN ?I?N T?,8473301000
9320413100-020211,MGL M/D M/DC MEX STD M/SD/SI N US RS,MÁY ??C MÃ V?CH,8471901000
DSE0420-D-C865  ,DSE D SCAN ENGINE DEMO KIT SB,MÁY ??C MÃ V?CH,8471901000
068000216,LED Photo RED SMD  High Density  ,?I?T PHÁT SÁNG,8541401000
068000217,LED CoolWhite SMD  High Density ,?I?T PHÁT SÁNG,8541401000
065000123,MOSFET  FemtoFET  SMD  N-Ch  -V,TRANSISTOR,8541290000
054120610,IC  AD  CP-  Up/Down  ±% ,M?CH ?I?N T? TÍCH H?P,8542310000
084000377,CAP uF V TANT  %       ,T? ?I?N,8532240000
084000378,CAP uF V XR CER ,T? ?I?N,8532240000
100420000,FE PCB CS-         ,M?CH IN,8534003000
199410600,LENS PLANO CONVEX mm EFL  DEG FIELD,TH?U KÍNH,9002119000
9320420150-0808311,MGL M/D L/DC BZ STD BZ/S/S N BZ RS E,MÁY ??C MÃ V?CH,8471901000
9420420152-0808311,M M/D L/DC BZL ENH BZ/S/SI N BZ RS E,MÁY ??C MÃ V?CH,8471901000
9320410151-0808131,MGL MD M/DC BZ S/SS BZ/S/S N BZ RS E,MÁY ??C MÃ V?CH,8471901000
298063701,OBJECTIVE ASSY LIGABUE,V? TH?U KÍNH (NH?A),3926909900
820090214,MANUAL  QRG  GFS,SÁCH H??NG D?N,4901999000
820089814,INSTRUCTION TUNGSTEN DEMO KIT SERIAL,SÁCH H??NG D?N,4901999000
820089914,INSTRUCTION TUNGSTEN DEMO KIT USB,SÁCH H??NG D?N,4901999000
700089800,ASSY METRIC SNGL DSPL SNGL INT ”,C?M L?P RÁP MÀN HÌNH HI?N TH?,8473309000
700262003,ASSY IMAGER&BEEPER QD LIGABUE-,C?M L?P RÁP TH?U KÍNH,8473309000
700274102,ASSY IMAGER&BEEPER QM LIGABUE-,C?M L?P RÁP TH?U KÍNH,8473309000
700262103,ASSY IMAGER QD (LIGABUE),C?M L?P RÁP TH?U KÍNH,8473309000
700262202,ASSY IMAGER QM LIGABUE-,C?M L?P RÁP TH?U KÍNH,8473309000
740199310,ASSY TOP LEVEL QD BK -LIGABUE-,MÁY ??C MÃ V?CH,8471901000
740199510,ASSY TOP LEVEL QM-BK- LIGABUE- ,MÁY ??C MÃ V?CH,8471901000
9420426154-0808131,M M/D L/DC BZL DIG B/SD/SI N BZ RS E,MÁY ??C MÃ V?CH,8471901000
9810215220,MGL SO ADPT M/DC ADPT N N N N N,MÁY ??C MÃ V?CH,8471901000
176084001,RUBBER   SHORE A,MI?NG CHE (CAO SU),4016999900
944600008,DL-AXIST UANHLFTA SH,MÁY ??C MÃ V?CH,8471901000
278102592,SP- PLATE,MI?NG CHE B?O V? MÁY ??C MÃ V?CH (NH?A),3926909900
ZC0000504,ADH OVERCOAT,KEO,3506100000
019260071,BAG x GREY ANTI-STAT,TÚI ?ÓNG GÓI,3923909000
PBT9100-RB,POWERSCAN PBT REMBATT,MÁY ??C MÃ V?CH,8471901000
PBT9100-RBK10EU,POWERSCAN PBT REMBATT USB KIT EU,MÁY ??C MÃ V?CH,8471901000
PBT9100-RBK10US,POWERSCAN PBT REMBATT USB KIT US,MÁY ??C MÃ V?CH,8471901000
PBT9100-RBK20EU,OWERSCAN PBT REMBATT RS KIT EU,MÁY ??C MÃ V?CH,8471901000
PBT9100-RBK20US,POWERSCAN PBT REMBATT RS KIT US,MÁY ??C MÃ V?CH,8471901000
PD9130-K1,POWERSCAN D USB KIT,MÁY ??C MÃ V?CH,8471901000
PD9130-K2,POWERSCAN D RS KIT,MÁY ??C MÃ V?CH,8471901000
PM9100-433RB,POWERSCAN M  RB,MÁY ??C MÃ V?CH,8471901000
PM9100-433RBK10,POWERSCAN M  RB USB KIT,MÁY ??C MÃ V?CH,8471901000
PM9100-433RBK20,POWERSCAN M  RB RS KIT,MÁY ??C MÃ V?CH,8471901000
PM9100-910RB,POWERSCAN M  RB,MÁY ??C MÃ V?CH,8471901000
PM9100-910RBK10,POWERSCAN M  RB USB KIT,MÁY ??C MÃ V?CH,8471901000
PM9100-910RBK20,POWERSCAN M  RB RS KIT,MÁY ??C MÃ V?CH,8471901000
PM9100-D433RBK10,POWERSCAN M/D  RB USB KIT,MÁY ??C MÃ V?CH,8471901000
PM9100-D433RBK20,POWERSCAN M/D  RB RS KIT,MÁY ??C MÃ V?CH,8471901000
PM9100-D910RB,POWERSCAN M/D  RB,MÁY ??C MÃ V?CH,8471901000
PM9100-D910RBK10,POWERSCAN M/D  RB USB KIT,MÁY ??C MÃ V?CH,8471901000
PM9100-D910RBK20,POWERSCAN M/D  RB RS KIT,MÁY ??C MÃ V?CH,8471901000
PM9100-DK910RB,POWERSCAN M/DK MHZ REMBATT,MÁY ??C MÃ V?CH,8471901000
740238900,ASSY DSE SB,MÁY ??C MÃ V?CH,8471901000
100415101,FE- PCB CS,M?CH IN,8534003000
100415201,FE- PCB CS,M?CH IN,8534003000
100414101,FE MAIN MULTI-IF  MGLx,M?CH IN,8534003000
664151011,GEL- PROXIMITY SENSOR BOARD,B?NG M?CH IN ?I?N T?,8473301000
664152011,GEL- NFC ANTENNA BOARD,B?NG M?CH IN ?I?N T?,8473301000
M3200-010100-00200,MGL W/E N FACT D STD N N N N/RS/WN,MÁY ??C MÃ V?CH,8471901000
98206010121-001054,MGL SS KRG/ND M/LLT US SS N TDR N USB,MÁY ??C MÃ V?CH,8471901000
98206030121-001054,MGL SS KRG/ND L/LLT US SS N TDR N USB,MÁY ??C MÃ V?CH,8471901000
278172500,UPPER BRACKET DOZER SB,N?P ??Y (NH?A),3926909900
653966013,GEL- LIGHTING  MCHND,B?NG M?CH IN ?I?N T?,8473301000
663966013,GEL- LIGHTING  TSTD,B?NG M?CH IN ?I?N T?,8473301000
176082502,SEAL IMAGER MODULE HALOGEN WA,MI?NG ??M (CAO SU),4016939000
298066800,OBJECTIVE ASSY QW LA GUARDIA,TH?U KÍNH (NH?A),3926909900
820081614,MANUAL QRG QW,SÁCH H??NG D?N,4901999000
100418700,FE IR-LED RED GFSXX,M?CH IN,8534003000
278172603,MOUNT IMAGING ENGINE QW,KHUNG ?? (NH?A),3926909900
100396603,FE LIGHTING BOARD,M?CH IN,8534003000
100392202,FE Main  Seahawk,M?CH IN,8534003000
100413001,FAB  FE VLD,M?CH IN,8534003000
9421410103-0200531,M WLMT/D M/DC MX E/SS M/S/S N N USB E,B?NG M?CH IN ?I?N T?,8473301000
98215040722-003253,MGL WLMT/ND L/DC MEX E N TDR US USB,B?NG M?CH IN ?I?N T?,8473301000
941013112-00510,MGL SO S/SPH N ENH N N IT/CH N/RS,B?NG M?CH IN ?I?N T?,8473301000
9810102130-00321,MGL S/O S/DC N DIG N N EU RS/WN,B?NG M?CH IN ?I?N T?,8473301000
931010110-00310,MGL SO S/DC N STD N N EU N/RS,B?NG M?CH IN ?I?N T?,8473301000
740043811,ASSY SCANNER QD D BLACK  -V,MÁY ??C MÃ V?CH,8471901000
054120019,IC TPS SOT- V µP SUPERVISORY,M?CH ?I?N T? TÍCH H?P,8542310000
942550001,SKORPIO X ANMTNHNW,MÁY ??C MÃ V?CH,8471901000
942600006,SKORPIO X ANMHSGFW,MÁY ??C MÃ V?CH,8471901000
942550009,SKORPIO X ANMTNHFA,MÁY ??C MÃ V?CH,8471901000
942550003,SKORPIO X ANMTNHFW,MÁY ??C MÃ V?CH,8471901000
891000023,WINDOW - ILLUMINATOR ASSY STD-HD,PH? KI?N B?NG M?CH IN ?I?N T?,8473309000
176089902,SEAL WATER W/TAB MGL,MI?NG ??M (X?P),3926905900
142081500,BOX PKG SKOR WO HAND xx,H?P ?ÓNG GÓI (CARTON),4819100000
740190900,ASSY MODULE HALOGEN DE-WA-DL NOGLUE,C?M L?P RÁP B? PH?N ?I?U KHI?N,8473309000
941010112-003101,M SO S/DC N ENH N N EU N/RS E,MÁY ??C MÃ V?CH,8471901000
98204040723-000253,MGL SS M/ND L/DC MEX E/SS N N US USB,MÁY ??C MÃ V?CH,8471901000
98204040723-003253,MGL SS M/ND L/DC MEX E/SS N TDR US USB,MÁY ??C MÃ V?CH,8471901000
654197010,GEL- CAMERA MODULE MCHND DLABS,B?NG M?CH IN ?I?N T?,8473301000
664197010,GEL- CAMERA MODULE TSTD DLABS,B?NG M?CH IN ?I?N T?,8473301000
654141012,GEL- MB MULTI-IF MCHD Mx,B?NG M?CH IN ?I?N T?,8473301000
664141012,GEL- MB MULTI-IF TSTD Mx,B?NG M?CH IN ?I?N T?,8473301000
684141012,GEL- MB MULTI-IF T&SW Mx,B?NG M?CH IN ?I?N T?,8473301000
90ACC0328,ACC STAINLESS CORNERS CAPS  LT/RT  PK,PH? KI?N C?M L?P RÁP MI?NG CH?N GÓC,8473309000
941024113-00510,MG SO ADPT M/SPH N E/SS N N IT/CH N/RS,MÁY ??C MÃ V?CH,8471901000
941014312-00331,MGL SO M/SPH N ENH N N EU RS,MÁY ??C MÃ V?CH,8471901000
653636022,GEL- SMD LASER RECEIVER CO-LG-E,B?NG M?CH IN ?I?N T?,8473301000
663636022,GEL- LASER RECEIVER CO-LG-E,B?NG M?CH IN ?I?N T?,8473301000
653636014,GEL- SMD LASER RECEIVER COBALTO,B?NG M?CH IN ?I?N T?,8473301000
663636014,GEL- LASER RECEIVER COBALTO,B?NG M?CH IN ?I?N T?,8473301000
710019800,GOT -  LENS BARREL ASSY EFL mm  WA,C?M L?P RÁP TH?U KÍNH,9002909000
820089514,MANUAL  QRG  GFS-BK                    ,SÁCH H??NG D?N,4901999000
163308250,TOP COVER OVERLAY LOGO BAYSCAN,NHÃN (NH?A),3919909000
100414102,FE MAIN MULTI-IF  Mx,M?CH IN,8534003000
683390024,GEL- MAIN  DESK +SW  ORION  TSTD,B?NG M?CH IN ?I?N T?,8473301000
700274301,ASSY IMAGER&BEEPER ORION DESK,C?M L?P RÁP TH?U KÍNH,8473309000
700138202,ASSY IMAGER ORION DESK,C?M L?P RÁP TH?U KÍNH,8473309000
GD4430-BKK10B-C900,GRYPHON GD BK V BASE USB KIT SB,MÁY ??C MÃ V?CH,8471901000
684063012,GEL- TAHITI DEC B CRYPTO USB + SW,B?NG M?CH IN ?I?N T?,8473301000
700262004,ASSY IMAGER&BEEPER QD LIGABUE-   ,C?M L?P RÁP TH?U KÍNH,8473309000
740199320,ASSY TOP LEVEL QD BK -LIGABUE-           ,MÁY ??C MÃ V?CH,8471901000
740226900,ASSY DECODER SCAN ENGINE USB SB,C?M L?P RÁP ??U ??C MÃ V?CH,8473309000
DSE0420-C843,DSE D DECODED SCAN ENG USB SB,MÁY ??C MÃ V?CH,8471901000
163334401,LABEL  LASER WARNING,NHÃN NH?A (MI?NG),3919909000
100419700,FE CAMERA MODULE DLABS,M?CH IN,8534003000
820089314,INST REPLACING PLATTER RAIL CORNERS,SÁCH H??NG D?N,4901999000
84215003-004010801,MGL S/S US LNG SAPH N/D MTC N RS E,MÁY ??C MÃ V?CH,8471901000
682807030,GEL- MAIN DESK+SW GRYPHON D V,B?NG M?CH IN ?I?N T?,8473301000
700278900,SKORPIOX GUN GROUP,C?M L?P RÁP TAY C?M,8473309000
700279000,GMC- CORPO SKORPIOX,C?M L?P RÁP THÂN MÁY ??C MÃ V?CH,8473309000
740043911,ASSY SCANNER QD D WHITE  -V,MÁY ??C MÃ V?CH,8471901000
720022200,CRD MOUNTING KIT BCX-BK,PH? KI?N ?? TREO ?? S?C,8473309000
278168801,SUPPORT HARDWARE LIGABUE,KHUNG ?? NH?A,3926909900
700252611,BODY DARK LIGABUE,V? MÁY ??C MÃ V?CH NH?A,3926909900
